,country,city,lat,lon,members,cluster,country2continent
38149,Netherlands,Amsterdam,52.36999893,4.889999866,290,Pink (DevOps/Cloud Computing),EU
38152,Netherlands,Zwolle,52.52000046,6.090000152999999,322,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38159,Switzerland,Geneva,46.20999908,6.139999866,832,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38168,Germany,Berlin,52.52000046,13.38000011,124,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38176,Norway,Oslo,59.90999985,10.75,82,Purple (Software/Web/Mobile Development),EU
38179,Italy,Reggio nell'Emilia,44.72999954,10.63000011,104,Purple (Software/Web/Mobile Development),EU
38181,Netherlands,Eindhoven,51.43999863,5.46999979,200,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38182,United Kingdom,London,51.52000046,-0.100000001,276,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38186,France,Strasbourg,48.58000183,7.75,242,Orange (Big Data/Data Science),EU
38192,Germany,Stuttgart,48.79000092,9.18999958,60,Pink (DevOps/Cloud Computing),EU
38193,Germany,Karlsruhe,49.0,8.399999618999999,198,"Gray (Agile, Scrum)",EU
38194,Italy,Milano,45.45999908,9.18999958,32,Orange (Big Data/Data Science),EU
38195,Germany,Frankfurt,50.11999893,8.680000305,90,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38197,Poland,Warsaw,52.25999832,21.02000046,293,Orange (Big Data/Data Science),EU
38203,Ireland,Dublin,53.33000183,-6.25,60,Orange (Big Data/Data Science),EU
38205,Italy,Milano,45.45999908,9.18999958,31,Purple (Software/Web/Mobile Development),EU
38207,Lithuania,Vilnius,54.70000076,25.27000046,46,"Gray (Agile, Scrum)",EU
38210,Germany,Berlin,52.52000046,13.38000011,750,Orange (Big Data/Data Science),EU
38213,Germany,Düsseldorf,51.24000168,6.789999962,9,Orange (Big Data/Data Science),EU
38215,Belgium,Brussels,50.83000183,4.329999924,41,Purple (Software/Web/Mobile Development),EU
38220,Romania,Brasov,45.65999985,25.61000061,100,Purple (Software/Web/Mobile Development),EU
38232,United Kingdom,London,51.52000046,-0.100000001,19,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38239,Denmark,Copenhagen,55.68000031,12.56999969,85,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38246,Germany,Frankfurt,50.11999893,8.680000305,19,Pink (DevOps/Cloud Computing),EU
38247,Germany,Berlin,52.52000046,13.38000011,25,Pink (DevOps/Cloud Computing),EU
38248,Germany,München,48.13999939,11.57999992,36,Pink (DevOps/Cloud Computing),EU
38249,Netherlands,Amsterdam,52.36999893,4.889999866,93,Purple (Software/Web/Mobile Development),EU
38250,United Kingdom,Southsea,50.79000092,-1.070000052,31,"Blue (Robotics, Arduino, DiY)",EU
38254,France,Paris,48.86000061,2.339999914,77,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38255,Romania,Brasov,45.65999985,25.61000061,42,Purple (Software/Web/Mobile Development),EU
38258,United Kingdom,Sheffield,53.38999939,-1.480000019,37,Purple (Software/Web/Mobile Development),EU
38261,Switzerland,Zürich,47.38000107,8.539999962000001,766,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38262,United Kingdom,Glasgow,55.86999893,-4.2699999810000016,348,Purple (Software/Web/Mobile Development),EU
38264,United Kingdom,London,51.52000046,-0.100000001,494,Purple (Software/Web/Mobile Development),EU
38265,Denmark,Copenhagen,55.68000031,12.56999969,153,Orange (Big Data/Data Science),EU
38267,Netherlands,Rotterdam,51.93000031,4.480000018999999,85,Purple (Software/Web/Mobile Development),EU
38268,Sweden,Stockholm,59.33000183,18.06999969,317,Purple (Software/Web/Mobile Development),EU
38269,United Kingdom,London,51.52000046,-0.100000001,101,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38271,Spain,Valencia,39.47999954,-0.389999986,375,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38277,United Kingdom,Southampton,50.90999985,-1.409999967,167,Pink (DevOps/Cloud Computing),EU
38282,Germany,Berlin,52.52000046,13.38000011,44,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38283,Poland,Warsaw,52.25999832,21.02000046,23,"Blue (Robotics, Arduino, DiY)",EU
38285,Netherlands,Amsterdam,52.36999893,4.889999866,121,Orange (Big Data/Data Science),EU
38286,Russian Federation,St. Petersburg,59.93000031,30.31999969,100,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38295,Serbia,Belgrade,44.83000183,20.5,363,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38296,Netherlands,Amsterdam,52.36999893,4.889999866,109,Orange (Big Data/Data Science),EU
38297,United Kingdom,Edinburgh,55.95000076,-3.220000029,94,Purple (Software/Web/Mobile Development),EU
38302,Austria,Vienna,48.22000122,16.37000084,41,Orange (Big Data/Data Science),EU
38305,Poland,Warsaw,52.25999832,21.02000046,81,Purple (Software/Web/Mobile Development),EU
38307,France,Lille,50.63999939,3.069999933,34,"Blue (Robotics, Arduino, DiY)",EU
38309,Spain,Mairena del Aljarafe,37.34000015,-6.070000172,80,"Aqua (Online Marketing, WordPress)",EU
38310,Switzerland,Bern,46.95000076,7.440000057000001,186,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38312,United Kingdom,Manchester,53.47999954,-2.25,177,"Gray (Agile, Scrum)",EU
38313,Bosnia and Herzegovina,Zenica,44.20000076,17.90999985,50,Purple (Software/Web/Mobile Development),EU
38315,United Kingdom,Cambridge,52.20999908,0.129999995,18,"Blue (Robotics, Arduino, DiY)",EU
38325,United Kingdom,London,51.52000046,-0.100000001,135,Purple (Software/Web/Mobile Development),EU
38344,Spain,Palma,39.56999969,2.650000095,7,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38345,Germany,Leipzig,51.34999847,12.39999962,166,Purple (Software/Web/Mobile Development),EU
38347,France,Lyon,45.75999832,4.829999924,312,Purple (Software/Web/Mobile Development),EU
38349,Switzerland,Zürich,47.38000107,8.539999962000001,196,Purple (Software/Web/Mobile Development),EU
38350,Poland,Wroclaw,51.11000061,17.03000069,237,Purple (Software/Web/Mobile Development),EU
38351,Russian Federation,Novosibirsk,55.02000046,82.93000031,334,"Gray (Agile, Scrum)",EU
38352,Germany,Kiel,54.31999969,10.11999989,56,"Blue (Robotics, Arduino, DiY)",EU
38353,Germany,Hamburg,53.54999924,10.0,24,"Gray (Agile, Scrum)",EU
38356,Sweden,Stockholm,59.33000183,18.06999969,2,Purple (Software/Web/Mobile Development),EU
38357,Finland,Helsinki,60.16999817,24.94000053,210,Orange (Big Data/Data Science),EU
38359,Germany,Dresden,51.04999924,13.73999977,129,Purple (Software/Web/Mobile Development),EU
38360,Germany,Berlin,52.52000046,13.38000011,173,Purple (Software/Web/Mobile Development),EU
38361,United Kingdom,Chester,53.20000076,-2.9200000760000004,46,Orange (Big Data/Data Science),EU
38362,France,Paris,48.86000061,2.339999914,50,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38363,France,Paris,48.86000061,2.339999914,189,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38364,Netherlands,Amsterdam,52.36999893,4.889999866,85,Pink (DevOps/Cloud Computing),EU
38366,United Kingdom,Allesley,52.41999817,-1.5599999430000002,120,"Blue (Robotics, Arduino, DiY)",EU
38370,Switzerland,Geneva,46.20999908,6.139999866,41,Pink (DevOps/Cloud Computing),EU
38377,United Kingdom,Bristol,51.45999908,-2.599999905,51,Purple (Software/Web/Mobile Development),EU
38380,Russian Federation,Moscow,55.75,37.61999893,27,Pink (DevOps/Cloud Computing),EU
38382,Poland,Warsaw,52.25999832,21.02000046,263,Pink (DevOps/Cloud Computing),EU
38396,Germany,München,48.13999939,11.57999992,3,Orange (Big Data/Data Science),EU
38397,Germany,Berlin,52.52000046,13.38000011,27,Purple (Software/Web/Mobile Development),EU
38400,Serbia,Belgrade,44.83000183,20.5,196,"Gray (Agile, Scrum)",EU
38401,United Kingdom,London,51.52000046,-0.100000001,56,"Gray (Agile, Scrum)",EU
38408,Ireland,Dublin,53.33000183,-6.25,186,Pink (DevOps/Cloud Computing),EU
38410,Belgium,Ghent,51.04999924,3.720000029,288,Pink (DevOps/Cloud Computing),EU
38416,Spain,D√©nia,38.84999847,0.109999999,114,"Blue (Robotics, Arduino, DiY)",EU
38423,Ireland,Newbridge,53.18000031,-6.8000001910000005,41,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38425,Italy,Vicenza,45.54999924,11.53999996,221,"Aqua (Online Marketing, WordPress)",EU
38435,Germany,Köln,50.95000076,6.96999979,5,Purple (Software/Web/Mobile Development),EU
38438,United Kingdom,Ipswich,52.06999969,1.139999986,126,"Blue (Robotics, Arduino, DiY)",EU
38443,Germany,Köln,50.95000076,6.96999979,120,Orange (Big Data/Data Science),EU
38444,Germany,Berlin,52.52000046,13.38000011,78,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38449,Belgium,Brussels,50.83000183,4.329999924,110,Orange (Big Data/Data Science),EU
38450,United Kingdom,Irvine,55.63000107,-4.659999847,49,Purple (Software/Web/Mobile Development),EU
38453,United Kingdom,London,51.52000046,-0.100000001,507,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38454,Spain,Valencia,39.47999954,-0.389999986,444,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38456,Belgium,Leuven,50.88000107,4.699999809,995,Orange (Big Data/Data Science),EU
38460,Switzerland,Basel,47.56999969,7.579999924,25,Pink (DevOps/Cloud Computing),EU
38464,Germany,Berlin,52.52000046,13.38000011,1304,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38465,France,Nantes,47.22999954,-1.570000052,63,Pink (DevOps/Cloud Computing),EU
38467,Germany,Berlin,52.52000046,13.38000011,13,Purple (Software/Web/Mobile Development),EU
38473,Sweden,V√§ster√•s,59.61999893,16.54000092,50,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38478,Germany,Bochum,51.47999954,7.199999809,121,"Blue (Robotics, Arduino, DiY)",EU
38480,Germany,Frankfurt,50.11999893,8.680000305,457,Orange (Big Data/Data Science),EU
38485,Ukraine,Kyiv,50.43999863,30.52000046,162,Purple (Software/Web/Mobile Development),EU
38504,Germany,Bensheim,49.68000031,8.619999886,132,Purple (Software/Web/Mobile Development),EU
38506,Germany,Berlin,52.52000046,13.38000011,102,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38507,Germany,Köln,50.95000076,6.96999979,95,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38508,Germany,Köln,50.95000076,6.96999979,247,Pink (DevOps/Cloud Computing),EU
38509,Germany,Frankfurt,50.11999893,8.680000305,83,Purple (Software/Web/Mobile Development),EU
38510,Belgium,Brussels,50.83000183,4.329999924,112,Orange (Big Data/Data Science),EU
38511,Switzerland,Bern,46.95000076,7.440000057000001,46,Purple (Software/Web/Mobile Development),EU
38516,Germany,Düsseldorf,51.24000168,6.789999962,131,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38524,Spain,Girona,41.97999954,2.809999943,39,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38526,United Kingdom,London,51.52999878,-0.100000001,76,Orange (Big Data/Data Science),EU
38532,Sweden,Stockholm,59.33000183,18.06999969,101,Purple (Software/Web/Mobile Development),EU
38543,Ireland,Cork,51.90000153,-8.470000267,41,Purple (Software/Web/Mobile Development),EU
38544,United Kingdom,St Helier,49.18000031,-2.099999905,62,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38547,Lithuania,Vilnius,54.70000076,25.27000046,44,"Blue (Robotics, Arduino, DiY)",EU
38549,Belgium,Brussels,50.83000183,4.329999924,31,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38552,United Kingdom,London,51.52000046,-0.100000001,133,Orange (Big Data/Data Science),EU
38555,United Kingdom,London,51.52000046,-0.100000001,70,Purple (Software/Web/Mobile Development),EU
38556,Germany,München,48.13999939,11.57999992,25,Pink (DevOps/Cloud Computing),EU
38558,Poland,Wroclaw,51.11000061,17.03000069,42,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38559,Italy,Roma,41.90000153,12.47999954,30,Orange (Big Data/Data Science),EU
38561,Switzerland,Biel,47.15000153,7.239999771,74,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38562,Ireland,Dublin,53.33000183,-6.25,104,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38565,France,Paris,48.86000061,2.339999914,50,Purple (Software/Web/Mobile Development),EU
38586,Germany,Frankfurt,50.11999893,8.680000305,482,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38595,Germany,München,48.13999939,11.57999992,289,Orange (Big Data/Data Science),EU
38596,Spain,Madrid,40.41999817,-3.710000038,248,Orange (Big Data/Data Science),EU
38597,United Kingdom,London,51.50999832,-0.129999995,250,Orange (Big Data/Data Science),EU
38600,United Kingdom,Birmingham,52.47999954,-1.909999967,49,Purple (Software/Web/Mobile Development),EU
38601,Germany,München,48.13999939,11.57999992,448,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38603,United Kingdom,Oxford,51.75,-1.25999999,275,Orange (Big Data/Data Science),EU
38604,Poland,Kraków,50.06000137,19.95999908,361,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38605,United Kingdom,Newry,54.18000031,-6.349999905,5,Orange (Big Data/Data Science),EU
38606,Poland,Poznan,52.40000153,16.89999962,204,Pink (DevOps/Cloud Computing),EU
38609,Ireland,Dublin,53.33000183,-6.25,51,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38615,Italy,Torino,45.04999924,7.670000076,50,"Blue (Robotics, Arduino, DiY)",EU
38616,United Kingdom,London,51.52000046,-0.100000001,307,Purple (Software/Web/Mobile Development),EU
38620,Switzerland,Bern,46.95000076,7.440000057000001,158,"Gray (Agile, Scrum)",EU
38625,Switzerland,Zürich,47.38000107,8.539999962000001,248,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38634,Germany,Cologne,50.93999863,6.960000038,91,Pink (DevOps/Cloud Computing),EU
38640,United Kingdom,Crewe,53.08000183,-2.450000048,196,Pink (DevOps/Cloud Computing),EU
38641,Denmark,Copenhagen,55.68000031,12.56999969,462,Purple (Software/Web/Mobile Development),EU
38642,United Kingdom,Portsmouth,50.84999847,-1.0299999709999998,11,"Blue (Robotics, Arduino, DiY)",EU
38643,Ireland,Dublin,53.33000183,-6.25,69,Purple (Software/Web/Mobile Development),EU
38644,Ireland,Dublin,53.33000183,-6.25,85,Purple (Software/Web/Mobile Development),EU
38645,Sweden,Stockholm,59.33000183,18.06999969,398,"Gray (Agile, Scrum)",EU
38648,Germany,München,48.13999939,11.57999992,150,Purple (Software/Web/Mobile Development),EU
38649,Lithuania,Vilnius,54.70000076,25.27000046,519,Orange (Big Data/Data Science),EU
38650,France,Mulhouse,47.75999832,7.340000152999999,82,Purple (Software/Web/Mobile Development),EU
38651,Poland,Gdynia,54.52000046,18.53000069,121,"Aqua (Online Marketing, WordPress)",EU
38652,Poland,Wroclaw,51.11000061,17.03000069,179,Purple (Software/Web/Mobile Development),EU
38653,Ireland,Cork,51.90000153,-8.470000267,8,Pink (DevOps/Cloud Computing),EU
38655,Germany,Dortmund,51.50999832,7.4800000189999984,347,Orange (Big Data/Data Science),EU
38675,Switzerland,Zürich,47.38000107,8.539999962000001,65,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38676,France,Paris,48.86000061,2.339999914,61,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38678,Ukraine,L'viv,49.84000015,24.03000069,14,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38679,Ukraine,Kharkiv,49.97999954,36.22000122,10,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38680,Poland,Warsaw,52.25999832,21.02000046,40,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38683,Ireland,Limerick,52.66999817,-8.630000114,38,Purple (Software/Web/Mobile Development),EU
38690,Spain,Mérida,38.91999817,-6.340000152999999,50,"Blue (Robotics, Arduino, DiY)",EU
38695,Germany,Frankfurt,50.11999893,8.680000305,184,Orange (Big Data/Data Science),EU
38697,Germany,Berlin,52.52000046,13.38000011,159,Orange (Big Data/Data Science),EU
38698,Germany,München,48.13999939,11.57999992,177,Orange (Big Data/Data Science),EU
38703,Germany,Berlin,52.52000046,13.38000011,87,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38709,Liechtenstein,Vaduz,47.13999939,9.529999733,147,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38719,United Kingdom,Cheltenham,51.90000153,-2.089999914,77,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38728,Germany,München,48.13999939,11.57999992,68,Purple (Software/Web/Mobile Development),EU
38734,Poland,Poznan,52.40000153,16.89999962,68,Orange (Big Data/Data Science),EU
38735,Netherlands,Amsterdam,52.36999893,4.889999866,135,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38737,Netherlands,Rotterdam,51.93000031,4.480000018999999,134,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38741,United Kingdom,Glasgow,55.86999893,-4.2699999810000016,109,"Blue (Robotics, Arduino, DiY)",EU
38742,Sweden,Stockholm,59.33000183,18.06999969,42,"Blue (Robotics, Arduino, DiY)",EU
38748,Sweden,Stockholm,59.33000183,18.06999969,399,Purple (Software/Web/Mobile Development),EU
38754,Spain,Madrid,40.41999817,-3.710000038,44,"Aqua (Online Marketing, WordPress)",EU
38755,Switzerland,Sankt Gallen,47.43999863,9.359999657000001,69,"Aqua (Online Marketing, WordPress)",EU
38757,Denmark,Copenhagen,55.68000031,12.56999969,50,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38759,Germany,Berlin,52.52000046,13.38000011,54,Pink (DevOps/Cloud Computing),EU
38762,United Kingdom,Brighton,50.83000183,-0.150000006,20,Pink (DevOps/Cloud Computing),EU
38763,Germany,Berlin,52.52000046,13.38000011,29,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38767,Switzerland,Zürich,47.38000107,8.539999962000001,281,"Gray (Agile, Scrum)",EU
38776,France,Lyon,45.75999832,4.829999924,62,Pink (DevOps/Cloud Computing),EU
38777,Finland,Helsinki,60.16999817,24.94000053,173,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38778,United Kingdom,London,51.52000046,-0.100000001,44,Pink (DevOps/Cloud Computing),EU
38781,United Kingdom,London,51.52000046,-0.100000001,515,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38782,Hungary,Budapest,47.50999832,19.07999992,318,Orange (Big Data/Data Science),EU
38784,Germany,Berlin,52.52000046,13.38000011,1146,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38785,Ukraine,Dnipropetrovs'k,48.45000076,35.04000092,102,Purple (Software/Web/Mobile Development),EU
38787,France,Paris,48.86000061,2.339999914,77,Purple (Software/Web/Mobile Development),EU
38789,France,Puteaux,48.88000107,2.230000019,145,Purple (Software/Web/Mobile Development),EU
38798,United Kingdom,Nottingham,52.95000076,-1.139999986,50,"Blue (Robotics, Arduino, DiY)",EU
38802,Poland,Warsaw,52.25999832,21.02000046,114,Purple (Software/Web/Mobile Development),EU
38804,Czechia,Prague,50.08000183,14.43000031,15,"Aqua (Online Marketing, WordPress)",EU
38805,United Kingdom,Glasgow,55.86000061,-4.260000229,438,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38806,United Kingdom,Bristol,51.45999908,-2.599999905,213,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38825,Netherlands,Zwolle,52.52000046,6.090000152999999,170,Purple (Software/Web/Mobile Development),EU
38829,Hungary,Budapest,47.50999832,19.07999992,77,Purple (Software/Web/Mobile Development),EU
38830,France,Paris,48.86000061,2.339999914,275,Purple (Software/Web/Mobile Development),EU
38831,Belgium,Brussels,50.83000183,4.329999924,82,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38833,United Kingdom,London,51.52000046,-0.100000001,570,Purple (Software/Web/Mobile Development),EU
38834,Germany,Hamburg,53.54999924,10.0,12,Purple (Software/Web/Mobile Development),EU
38835,Belgium,Ghent,51.04999924,3.720000029,37,"Blue (Robotics, Arduino, DiY)",EU
38836,Switzerland,Zürich,47.38000107,8.539999962000001,72,Purple (Software/Web/Mobile Development),EU
38837,Netherlands,Amsterdam,52.36999893,4.889999866,31,Purple (Software/Web/Mobile Development),EU
38841,Germany,München,48.13999939,11.57999992,136,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38843,United Kingdom,London,51.52000046,-0.100000001,311,"Gray (Agile, Scrum)",EU
38848,Ireland,Dublin,53.33000183,-6.25,187,Purple (Software/Web/Mobile Development),EU
38854,United Kingdom,London,51.54000092,-0.159999996,712,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38858,United Kingdom,London,51.52000046,-0.100000001,736,Purple (Software/Web/Mobile Development),EU
38866,United Kingdom,Bristol,51.45999908,-2.599999905,426,Orange (Big Data/Data Science),EU
38867,Netherlands,Amsterdam,52.36999893,4.889999866,407,"Blue (Robotics, Arduino, DiY)",EU
38868,Germany,Mettmann,51.25,6.960000038,26,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38871,Germany,Dortmund,51.50999832,7.4800000189999984,103,"Gray (Agile, Scrum)",EU
38878,Italy,Roma,41.90000153,12.47999954,207,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38881,Germany,München,48.13999939,11.57999992,42,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38882,United Kingdom,Glasgow,55.86999893,-4.2699999810000016,131,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38883,United Kingdom,Glasgow,55.86999893,-4.2699999810000016,135,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38885,Ireland,Dublin,53.33000183,-6.25,299,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38893,Germany,Leipzig,51.34999847,12.39999962,255,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38895,Belgium,Lokeren,51.09999847,3.980000019,25,Pink (DevOps/Cloud Computing),EU
38907,Italy,Milano,45.45999908,9.18999958,156,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38910,Russian Federation,Moscow,55.75,37.61999893,532,Orange (Big Data/Data Science),EU
38911,Germany,Berlin,52.52000046,13.38000011,77,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38912,United Kingdom,Bristol,51.45999908,-2.599999905,47,Orange (Big Data/Data Science),EU
38913,Spain,Madrid,40.41999817,-3.710000038,273,Purple (Software/Web/Mobile Development),EU
38917,Netherlands,Alphen aan den Rijn,52.13000107,4.670000076,88,Pink (DevOps/Cloud Computing),EU
38918,Switzerland,Zürich,47.38000107,8.539999962000001,26,"Blue (Robotics, Arduino, DiY)",EU
38919,France,Paris,48.86000061,2.339999914,360,Orange (Big Data/Data Science),EU
38920,Switzerland,Zürich,47.38000107,8.539999962000001,72,Pink (DevOps/Cloud Computing),EU
38921,Germany,Berlin,52.52000046,13.38000011,81,Orange (Big Data/Data Science),EU
38923,Italy,Milano,45.45999908,9.18999958,1259,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38924,Germany,Dortmund,51.50999832,7.4800000189999984,231,"Blue (Robotics, Arduino, DiY)",EU
38926,Poland,Łódź,51.77000046,19.45999908,160,Orange (Big Data/Data Science),EU
38941,Germany,Heidelberg,49.41999817,8.68999958,99,Pink (DevOps/Cloud Computing),EU
38949,United Kingdom,Edinburgh,55.95000076,-3.220000029,12,Orange (Big Data/Data Science),EU
38952,United Kingdom,Cardiff,51.47999954,-3.180000067,38,"Aqua (Online Marketing, WordPress)",EU
38955,Italy,Milano,45.45999908,9.18999958,257,Purple (Software/Web/Mobile Development),EU
38959,Romania,Bucharest,44.43999863,26.10000038,161,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38967,Poland,Łódź,51.77000046,19.45999908,40,Purple (Software/Web/Mobile Development),EU
38980,United Kingdom,Newcastle Upon Tyne,55.0,-1.600000024,127,"Blue (Robotics, Arduino, DiY)",EU
38981,United Kingdom,London,51.52000046,-0.119999997,282,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
38982,Switzerland,Lausanne,46.52000046,6.619999886,686,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
38983,Netherlands,Amsterdam,52.36999893,4.889999866,74,Purple (Software/Web/Mobile Development),EU
38986,Poland,Warsaw,52.25999832,21.02000046,1310,Pink (DevOps/Cloud Computing),EU
39002,Greece,Athens,37.97999954,23.72999954,50,"Gray (Agile, Scrum)",EU
39004,Germany,München,48.13999939,11.57999992,50,"Gray (Agile, Scrum)",EU
39006,Poland,Warsaw,52.25999832,21.02000046,608,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39008,Romania,Bucharest,44.43999863,26.10000038,245,Orange (Big Data/Data Science),EU
39009,Croatia,Zagreb,45.79999924,15.97000027,101,Orange (Big Data/Data Science),EU
39010,Serbia,Belgrade,44.83000183,20.5,201,Orange (Big Data/Data Science),EU
39011,Germany,Berlin,52.52000046,13.38000011,92,Orange (Big Data/Data Science),EU
39016,Russian Federation,St. Petersburg,59.93000031,30.31999969,180,Purple (Software/Web/Mobile Development),EU
39017,Germany,Freiburg,47.99000168,7.849999905,61,"Blue (Robotics, Arduino, DiY)",EU
39018,Germany,Berlin,52.52000046,13.38000011,103,Purple (Software/Web/Mobile Development),EU
39020,Switzerland,Lausanne,46.52000046,6.619999886,77,"Gray (Agile, Scrum)",EU
39021,Finland,Helsinki,60.16999817,24.94000053,141,Purple (Software/Web/Mobile Development),EU
39023,Latvia,Riga,56.97000122,24.12999916,42,Pink (DevOps/Cloud Computing),EU
39027,Russian Federation,Moscow,55.75,37.61999893,490,Orange (Big Data/Data Science),EU
39028,Ukraine,Kyiv,50.43999863,30.52000046,87,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39030,Netherlands,Amsterdam,52.36999893,4.889999866,1203,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39031,United Kingdom,Douglas,54.15000153,-4.480000018999999,41,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39046,Germany,Köln,50.95000076,6.96999979,18,"Blue (Robotics, Arduino, DiY)",EU
39052,Germany,Osnabr√ºck,52.27999878,8.050000191,92,Orange (Big Data/Data Science),EU
39053,Germany,Nürnberg,49.45000076,11.05000019,79,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39054,Netherlands,Utrecht,52.09999847,5.110000134,176,Orange (Big Data/Data Science),EU
39055,Germany,München,48.13999939,11.57999992,151,Orange (Big Data/Data Science),EU
39056,Hungary,Budapest,47.50999832,19.07999992,142,Orange (Big Data/Data Science),EU
39057,United Kingdom,London,51.52000046,-0.100000001,9,Pink (DevOps/Cloud Computing),EU
39058,Denmark,Copenhagen,55.68000031,12.56999969,201,Orange (Big Data/Data Science),EU
39060,Poland,Łódź,51.77000046,19.45999908,48,Pink (DevOps/Cloud Computing),EU
39061,Spain,Madrid,40.41999817,-3.710000038,184,Orange (Big Data/Data Science),EU
39062,Sweden,Stockholm,59.33000183,18.06999969,142,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39065,Sweden,Karlstad,59.38000107,13.51000023,39,Purple (Software/Web/Mobile Development),EU
39066,Latvia,Riga,56.97000122,24.12999916,318,"Gray (Agile, Scrum)",EU
39070,Slovenia,Ljubljana,46.06000137,14.51000023,59,Purple (Software/Web/Mobile Development),EU
39075,France,Paris,48.86000061,2.339999914,45,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39076,Italy,Roma,41.90000153,12.47999954,202,Orange (Big Data/Data Science),EU
39077,United Kingdom,Belfast,54.59000015,-5.929999828,189,Purple (Software/Web/Mobile Development),EU
